text,label
"Josefa Molera Mayo (Izaba, 1921eko urtarrilaren 23a – Madril, 2011ko irailaren 3a) kimikan doktorea eta ikerketa-irakaslea izan zen. Espainiako CSICen lan egin zuen eta geroago Kimikako Nobel saria lortu zuen Cyril Norman Hinshelwood irakaslearekin ikasi zuen.
Gas-likido erako kromatografiaren bidez erreakzio kimikoen analisia egiteko metodologietan aitzindarietako bat izan zen. Ardo eta alkoholdun edarietan erabili zuen metodologia hori, eta patente bat erregistratu zuen geroago metodologia horrekin. Espainiako Kromatografia taldea sortu zuen 1973. urtean.Oztopo asko gainditu behar izan zituen: bekaduna izan zen, laguntzailea, irakaslea, idazkaria, ikertzailea eta zuzendaria. 17 medikuntza tesi eta 76 ikerkuntza lan argitaratu zituen. Horrela sari asko irabazi zituen, CSICeko Alfonso X el Sabio saria, Perkin Elmer Hispania saria, gas kromatografiari buruzko lanik onenarena eta Kimika eta Fisika Espainiako Erret Elkartearen Domina, esaterako.",wiki
"Josefa Purificación Bolinaga Ugarte, ezagunago Josefina Bolinaga gisa, idazle eta poeta bizkaitarra. Batez ere haur literaturaren lanak idatzi zituen. Haren bizitzari buruzko datu asko ez dira ezagutzen. Frankismoaren errepresioa eta zentsura pairatu zituen.",txiki
"Josefa Purificación Bolinaga Ugarte, ezagunagoa Josefina Bolinaga gisa, (Balmaseda, 1880–?, 1965) 27ko Belaunaldiko maistra, idazle eta poeta bizkaitarra. Batez ere haur literaturaren lanak idatzi zituen. Haren bizitzari buruzko datu askorik ez da ezagutzen. Frankismoaren errepresioa eta zentsura pairatu zituen.",wiki
"Josefina Castellví i Piulachs (Bartzelonan, 1935eko uztailaren 1a - ). Mediku baten eta etxeko andrea baten alaba zen. Ozeanografian espezializatu zen.
1994an urreko domina eman zioten. 2010. urtetik “Verano de Andorra-ren” unibertsitateko presidentea da. 2013an “Cataluñako generalitateko kultura” saria irabazi zuen. 2014an Cataluñako “Consejo Asesor para el Desarrollo Sostenible-ko”, presidentordea izendatu zuten. 2015ean August Pi i Sunyer domina jaso zuen.",txiki
"Josefina Castellví i Piulachs (Bartzelonan, 1935eko uztailaren 1a - ), kataluniar itsas biologo eta ozeanografoa da. Horretaz gain, CSIC ikerkuntza zentroko irakaslea ere bada. Besteak beste, Antartikan egindako ikerketengatik da ezaguna.",wiki
"Josep Guardiola 
Kataluniako entrenatzaile/jokalari bat da.",txiki
"Josep Guardiola Sala edo Pep Guardiola (Santpedor, Bages, Katalunia, 1971ko urtarrilaren 18a) futboleko jokalari ohia eta entrenatzailea da. Gaur egun, Manchester City taldearen entrenatzailea da.
Jokalari lanetan, 1992an UEFAko Txapeldunen Liga irabazi zuen FC Barcelonarekin, eta era berean talde horrekin Espainiako Liga 6 aldiz eta Kopa birritan eskuratu zuen.
Entrenatzaile lanetan, birritan irabazi du UEFAko Txapeldunen Liga, behin Kluben Munduko Txapelketa, birritan Espainiako Liga, behin Espainiako Errege Kopa, hirutan Alemaniako Liga, bitan Alemaniako Kopa, eta behin Ingalaterrako Ligako Kopa.
Assemblea Nacional Catalana eta Òmnium Culturaleko kidea da, eta behin baino gehiagotan Kataluniaren independentziari babesa erakutsi dio. 2015eko uztailean, Kataluniako hauteskundeetarako Junts pel Sí zerrenda independentista bateratua itxiko zuela eman zen aditzera, era sinbolikoan soilik.",wiki
"Afrika kontinente bat da. Munduko hirugarren kontinentea, handitasunari begiratzen badiogu: 30 milioi km² baino gehiago ditu; bestela esanda, munduko lurren bostena (1⁄5) hartzen du.
Honako mugak ditu: mendebaldean, Ozeano Atlantikoa; ekialdean, Indiako ozeanoa; ipar-ekialdean, Itsaso Gorria; eta iparraldean, Mediterraneo Itsasoa.
Afrikak 1.100 milioi biztanletik gora ditu, munduko biztanleen %20; eta 54 estatutan banatuta dago.",txiki
"Afrika munduko kontinenterik handienetan hirugarrena da, Asiaren eta Amerikaren atzetik; eta jendetsuenetan bigarrena, Asiaren atzetik. 30,3 milioi km2 ditu, inguruan dituen uharteak barne, Lurraren azaleraren % 6 eta lur lehorraren % 20. 2016an, 1.200 milioi biztanle zituen, munduko biztanleen % 16. Afrikak mugakide ditu Mediterraneoa iparraldean, Suezko istmoa eta Itsaso Gorria ipar-ekialdean, Indiar Ozeanoa hego-ekialdean, eta Ozeano Atlantikoa mendebaldean. Kontinentearen parte dira Madagaskar eta beste uhartedi batzuk. 54 estatu burujabe, bederatzi lurralde eta de facto independente diren baina nazioarteko onarpen osorik gabeko beste bi estatu ditu. Kontinentearen eremurik handiena, eta herrialde gehienak, Ipar hemisferioan daude; baina beste zati handi bat eta herrialde batzuk, ordea, Hego hemisferioan. Era berean, Lurraren lau hemisferioetan dagoen kontinente bakarra da.
Afrikako biztanleria kontinente guztien artean gazteena da: 2012an, adinaren mediana 19,7 urtekoa zen, munduko mediana 30,4 zelarik. Aljeria da Afrikako herrialderik zabalena azalerari dagokionez, eta Nigeria da biztanle gehien duena. Afrika, eta bereziki Ekialdeko Afrika, Hominidae kladoaren eta giza eboluzioaren jatorrigunea izan zen. Izan ere, Afrikan aurkitu dira gizakien lehen arbasoak, bai eta ondorengo beste ahaide batzuk ere, orain dela 7 milioi urtekoak; tartean daude Sahelanthropus tchadensis, Australopithecus africanus, A. afarensis, Homo erectus, Homo habilis eta Homo ergaster. Homo sapiensik zaharrena Etiopian aurkitu da, orain dela 200.000 urte datatua.Askotariko klimak ditu, eta kontinente bakarra da iparraldean eta hegoaldean klima epelak dituenak. Ekuatoreak zeharkatzen du eta barnean hainbat basamortu, baso tropikal eta kostaldeko eremu klimatiko ditu.Etnia dibertsitate oso handia du, bai eta kultura eta hizkuntza ugari ere. XIX. mendean, Europak ia Afrika osoa kolonizatu zuen. Egungo afrikar estatu gehienak XX. mendean hasitako Afrikako deskolonizazioaren ondorio dira. Afrikako estatuen artean Afrikar Batasuna lortzeko kooperazioa dago: erakundeak egoitza Addis Abeban du.",wiki
"Afrikako erliebea nahiko horizontala eta uniformea da; goi-ordoki oso zabalak ditu, ibai-arro handiak eta mendigune bakartu batzuk. Orografiaren ikuspegitik, Afrikak 600 metroko batez besteko altuera du; hau da, Ipar Amerikaren edo Hego Amerikaren antzera, baina Asiak (950 m) baino gutxiago; hori bai, beste kontinenteek ez bezala, ia ez du 3.000 m baino gehiagoko altueran dagoen lurralderik.
Kontinenteko iparraldea eta mendebaldea, oro har, beherago dago ekialdea eta hegoaldea baino. Bestalde, kontinenterik zaharrena da eta higadura handia jasan du. Horregatik, haren mendiak ez dira beste kontinenteetakoak bezain garaiak: urak eta haizeak milioika urtetan zehar higatu dituzte. 
Ekuatorea pasatzen da Afrikaren erdi-erditik. Horrek esan nahi du erdialdeko Afrika tropikoen artean dagoela eta klima beroa eta euritsua izaten duela urte osoan; tropikoen arteko lurraldeen iparralde eta hegoaldean, berriz, euri sasoia eta sasoi lehorra tartekatzen dira. Basamortuetan (Sahara, iparraldean; Kalahari eta Namibia, hegoaldean), aldiz, klima oso bero eta lehorra dago urte osoan.",txiki
"Afrika hirugarren kontinenterik handiena da. 30.244.050 km² dauzka eta Lurraren %20.3an hedatzen da.
Afrika eta Europa arteko muga Mediterraneo itsasoa da, Asiarekin, berriz, bere ipar-ekialdeko muturrean dagoen Suezko istmoaren bitartez lotzen da.
Iparraldeko muturretik, Tunisiako Ras ben Sakkatik, hegoaldeko muturrera, Hegoafrikako Agulhas lurmuturrera 8.000 km inguru daude. Mendebaldeko muturretik, Senegaleko Cap-Vert penintsulatik ekialdeko muturrera Somaliako Hafun lurmuturrera, berriz, 7.400 km.",wiki
"Aintzira edo lakua lurrez inguratuta dagoen ur eremu bat da. Aintzira gehienek ur geza dute, baina ur gazia dutenak ere badaude. Oso handiak direnean eta itsasoarekin konektatuta ez daudenean, itsasotzat hartzen dira: adibidez, Kaspiar itsasoa, berez, aintzira oso handia da. 
Aintzirek munduko ur gezaren % 1 baino gutxiago dute, baina ur gezako iturri oso garrantzitsuak dira. Munduko ur geza ia guztia izotz masa erraldoietan izoztuta dago, edo lur azpian lurperatuta. Aintzirek erabilgarri den ur gezaren % 98 baino gehiago gordetzen dute.",txiki
"Aintzira edo lakua lurrez inguratuta dagoen ur eremu bat da. Aintzira gehienek ur geza dute, eta gehiago daude Ipar hemisferioan Hego hemisferioan baino. Handiak direnean itsasotzat hartzen dira. Txikiei urmael edo umantzi deritze.
Aintzirak aztertzen dituen zientzia Limnologia da.",wiki
"Aintzira Handiak Kanada eta Estatu Batuen artean dauden bost laku dira. Mendebaldetik ekialdera, Superior aintzira, Michigan aintzira, Huron aintzira, Erie aintzira eta Ontario aintzira deitzen dira. Laku horiek garrantzitsuak dira bi herrialdeen ur-hornidurarako. Elkarrekin, Lurreko ur gezaren seirena baino gehiago dute. Hori nahikoa izango litzateke Estatu Batuak hiru metroko sakoneran murgiltzeko.
Aintzira Handiak Izotz Aroan sortu ziren. Duela 10.000 urtera arte, aintzira handietara iristen zen itsasarte bat zegoela esaten da. Gaur egun, San Laurendi ibaia besterik ez da geratzen. Leku batzuetan, itsasbehera eta itsasgora ere nabaritzen dira. Neguan, lakuak ia beti izoztuta egoten dira.
Aintzira Handiak ibai eta ubide bitartez lotuta daude. Itsasoarekin lotura bat ere badago San Laurendi ibaiaren bidez. Horrela, itsasontzi ozeanikoak 4.000 kilometro barneratu daitezke kontinentean. Beste kanal batek Aintzira Handiak New Yorkekin lotzen ditu. Hiri honek milioika biztanle ditu eta baita portu handi bat ere. Garraio-ibilbide horiek industria bultzatu zuten lakuetan.
Aintzirak inguratzen dituen eremuan jende asko bizi da, 80 milioi pertsona inguru. Chicago, Milwaukee, Detroit, Cleveland, Buffalo eta Toronto hiriak da aintzeren ur-ertzean.

Deutsch
English

Français",txiki
"Aintzira Handiak (ingelesez: Great Lakes, frantsesez: Grands Lacs) Ipar Amerikako ipar-ekialdean, AEB eta Kanadaren artean, elkarri loturik dauden bost aintzira zabal dira: Superior, Michigan, Huron, Erie eta Ontario. Azken honetatik behera abiatzen den San Laurendi ibaiak Ozeano Atlantikoarekin lotzen ditu. Munduko ur gezako aintzira multzorik handiena da: 244.160 km²-ko eremua eta 22.684 km³-ko bolumena. Izan ere, planetako ur gezaren % 20 inguru han dago.",wiki
Alazani Europakoibai bat da. Georgian jaiotzen da eta Azerbaijanen bukatzen da.,txiki
"Alazani ibaia (georgieraz, ალაზანი, Alazani; azerieraz, Qanıx) Georgiako eta Azerbaijango ibai bat da, Kaukason sortua, Tuxetia eskualdean. Kura ibaiaren ibaiadar nagusia da, Georgiatik ekialderantz doa, eta 351 kilometro egiten ditu.",wiki
"Amazonas Hego Amerikako ibairik luzeena da; aditu batzuen arabera, munduko ibairik luzeena ere bada. Luzean, 6.400 kilometro ditu. Andeetan du sorburua, Perun, eta, Kolonbia eta Brasil zeharkatu eta milaka ibai txikiagoren ura jaso ondoren, ozeano Atlantikoan itsasoratzen da, Brasilgo iparraldean. 
Hainbeste ibairen ura jasotzen duenez, munduan ur gehien duen ibaia da (hori esan nahi da munduko ibairik emaritsuena dela esaten denean).
Amazonas ibaiak eta haren ibaiadarrek (ibai nagusiari ura ematen dioten ibai txikiagoek) okupatzen duten lurraldeari ""Amazonasen arroa"" deitzen zaio. Oso lurralde laua da, klima tropikal beroarekin. Hego Amerikako oihan tropikalaren zati handi bat Amazonasen arroan dago, hain zuzen ere.
Amazonas izena Orellana esploratzaile espainiarrak eman zion, 1540. urtearen inguruan, ile luzea zuten indigenen aurka ibaiaren ertzean borrokatu zelako; indigena horiek amazonekin konparatu zituen, Antzinako Greziako emakume gerlariekin, alegia.

Amazonas arroan dagoen hiririk handiena Manaus da. Aspaldiko garaietan, inguruetan lortzen zen kautxuagatik zen ezaguna. Kautxua zuhaitz batetik ateratzen den zuku bat da, besteak beste autoen gurpiletako pneumatikoak egiteko erabiltzen dena; ur-botak, zirak, txikleak eta beste gauza batzuk egiteko ere erabiltzen da.",txiki
"Amazonas (gaztelaniaz: Río Amazonas; portugesez: Rio Amazonas), Hego Amerikan dagoen ibaia da. Munduko ibairik handiena da ur deskarga bolumenaren arabera, eta onartutako definizio gehienen arabera, munduko bigarren ibairik luzeena da, Nilo ibaiaren ondorenApurímac ibaiaren iturburuak Nevado Mismin ia mende batez Amazoniako iturririk urrunena bezala kontsideratuak izan ziren, 2014an eginiko ikerketa batek Peruko Rumi Cruz mendikateko Mantaro ibaiaren goiburuak zirela zehaztu zuen arte. Mantaro eta Apurímac ibaiek bat egiten dute, eta, beste ibaiadar batzuekin batera, Ucayali ibaia eratzen dute, aldi berean, Marañon ibaiarekin elkartzen dena Iquitosetik gora, Perun. Brasil ez diren herrialdeek ibai honi Amazoniako zurtoin nagusitzat hartzen dute. Brasildarrek, tarte honi, Solimões ibaia deitzen diote, Rio Negrorekin elkartu aurretik; Amazonia deitzen dutena Uren Topaketan eratzen da (portugesez: Encontro das Águas), Manausen, ibaiko hiririk handiena dena.
Batez beste segundoko 209.000 metro kubikoko deskargarekin -gutxi gorabehera 6.591 kilometro kubiko urteko, hurrengo zazpi ibai independenteen batura baino handiagoa- Amazoniak ozeanoko munduko ibai-deskargaren % 20 sortzen du. Amazoniako arroa munduko drainatze arrorik handiena da, 7.050.000 kilometro koadro inguruko azalerarekin. Brasilen dagoen ibaiaren drainatze-arroaren zatia beste edozein ibai-arrorena baino handiagoa da. Amazonia Brasilen sartzen denean, azkenean Ozeano Atlantikoan deskargatzen duen emariaren bosten bat baino ez du; hala ere, puntu horretan emari handiagoa du beste edozein ibaik baino.",wiki
"Amazonia munduko oihan tropikalik handiena da. Hego Amerikako iparraldean dago. Lurralde honek 6 milioi kilometro koadroko azalera du Amazonas ibaiaren eta haren ibaiadarren inguruan.
Amazonaseko oihan tropikala bederatzi herrialdetan banatuta dago: Brasil, Ekuador, Venezuela, Surinam, Peru, Kolonbia, Bolivia, Guyana eta Guyana Frantsesa. Hala ere, oihan tropikal gehiena Brasilen dago, eta bertan herrialdearen azalera osoaren % 40 okupatzen du. Oihan tropikalaren iparraldean, Guyanako goi lurrak daude. Mendebaldean, Andeetako mendikatea dago eta Ozeano Atlantikoa ekialdean. Brasilgo goi-ordokiak Amazonaseko oihan tropikalarekin egiten du muga hegoaldean. Amazoniako eskualdeak prezipitazio, hezetasun eta tenperatura altuak ditu.
Amazoniako oihanak munduko biodibertsitaterik handiena du, landare eta animalia espezie kopuru oso aberatsarekin. Milioika landare, intsektu, txori eta beste animalia eta beste bizidun espezie ugari bizi dira bertan, horietako asko oraindik zientziak erregistratu gabeak. Eskualde honek zuhaitz mota ugari ditu: erramu, palma eta akazia espezie asko, baita arrosa makila, Brasilgo intxaurra eta kautxuaren zuhaitza ere; Amazonaseko kaobak eta zedroak zur bikaina ematen dute. Amazoniako oihaneko zuhaitzek epifita ugari (beste landare batzuetan bizi diren landareak) sostengatzen dituzte, hala nola orkideak, bromeliak eta kaktusak. Oihan tropikala iratze, goroldio eta zurezko liana askoren bizilekua ere bada.
Amazoniako oihaneko zuhaitzak intsektuz, anakondaz, zuhaitz-igelez eta hainbat tximino motaz beteta daude; azken hauen artean armiarma tximinoak, tximino iletsuak, kaputxinoak eta titiak daude. Beste animalia basati garrantzitsu batzuk jaguarrak, manatiak, tapireak, orein gorriak, kapibarak eta beste karraskari mota batzuk dira. Amazonaseko oihan tropikala bereziki oparoa da hegaztietan. Espezie ugarien artean loroak, guakamaioak, perikoak, tukanak, okilak, txirrikak eta uretako zenbait hegazti daude.
XX. mendean, Brasilgo biztanleria azkar hazi zen. Jendea Amazoniako oihaneko eremu handietan finkatzen hasi zen. Mozteko eta erretzeko teknikak erabili zituzten nekazaritzarako eta abeltzaintzarako lurrak sortzeko; horren eraginez, oihanaren tamaina izugarri gutxitu zen. Oihan tropikalaren galera handiak kezka sortu zuen mundu osoan. 1990eko hamarkadan, Brasilgo gobernuak oihanaren zati batzuk babesteko ahaleginak hasi zituen. Nazioarteko hainbat erakundek ere bat egin zuten haiekin. XXI. mendearen hasieran, Ekuadorrek oihana bere mugen barruan mantentzeko plan bati ekin zion. Hala ere, gobernuak proiektua bertan behera utzi zuen.",txiki
"Amazonia edo Amazoniako oihana (portugesez: Floresta Amazônica edo Amazônia; gaztelaniaz: Selva Amazónica, Amazonía edo Amazonia; frantsesez: Forêt amazonienne; nederlanderaz: Amazoneregenwoud) Amazonasen arroaren gehiena osatzen duen hostozabalen oihan hezea da. Arroaren 7 milioi kilometroko karratutik 5,5 Amazoniako basoa dira.",wiki
"Antartika munduaren hego poloan dagoen lur-eremu zabal bat da, itsasoz inguratuta.
Antartikaren %99 izotzez estalita dago. Horregatik deitzen dute kontinente izoztua. Neguan kontinentearen inguruko itsasoa ere izoztu egiten da eta, ondorioz, Antartikak bikoiztu egiten du bere azalera.",txiki
"Antartika Hego Poloaren inguruan dagoen kontinentea da. Oro har, 60º hegoaldeko paraleloaren hegoalderaino dagoen lurraldea Antartika kontinentetzat hartzen da, horixe baita Itun Antartikoak dioena. Geografia fisikoaren ikuspuntutik, muga Hego Amerikaren alboko Hegoaldeko Georgiak uharteen eta Hego Sandwich uharteen artean dago.
Hego Ozeanoak inguratzen du Antartika eta gainerako lurraldeetatik bereizita dago (3.600 km Hegoafrikatik, 1.000 km Hego Ameriketatik).
""Artiko"" hitzak (grezieraz αρκτικως «arktikos») ""hartzarena"" esan nahi du, Hartz Txikia konstelazioaren omenez (iparrizarra hantxe dago, Ipar Poloa markatzen duena); hari kontrajarrita, ""antartiko"" hitzak (grezieraz ανταρκτικως «antarktikos») ""hartzaren kontrakoa"" esan nahi du eta Hego Poloa izendatzeko erabiltzen da.",wiki
"Antzinako Ekialde Hurbila antzina, zibilizazio grekoerromatar klasikoa baino lehenago, Asiako mendebaldean eta Afrikako iparraldean loratu ziren zibilizazioen lurraldea da, gaur egun Ekialde Hurbila deitzen dugun tokian zegoena. Zibilizazio horiek gure aroa baino lehenagoko IV. milurtean hasi ziren eta, Brontze-aroan, eta gure aroa baino lehenagoko VI. mendean Akemenestar Inperioa zabaldu zen arte iraun zuten. 
Antzinako Ekialde Hurbileko zibilizazioek garrantzi handia izan zuten gizadiaren historian; izan ere, lurralde eta zibilizazio hauetan agertu ziren lehen hiriak, arkitektura eta idazkera.",txiki
"Ekialde Hurbila Eurafrasiako zati bat da, Mediterraneo itsasoaren  eta  Iranen eta Pakistanen arteko mugak  ebazten duen lerroaren artean dagoena. Ekialde Hurbila Hego-mendebaldeko Asiaren zati bat da, Asiako Turkia, Transkaukasia eta Egiptoko Sinai aintzat hartuta.
«Ekialde Hurbila» edo «Ekialde Ertaina» terminoek ez dituzte argi eta garbi bereizitako bi eremu geografiko izendatzen; hau da, ekialderantz abiatuta ezin da irudikatu lehenik Ekialde Hurbilera, gero Ekialde Ertainera eta, azkenik, Ekialde Urrunera iritsiko ginatekeenik. Termino horiek ―hori da, XIX. eta XX. mendeetatik aurrera Britainia Handiko  Kanpo Arazoetarako eta Commonwealtheko Bulegoaren «Ekialde Ertaina» eta Frantziako Kanpo Arazoetako Ministerioaren «Ekialde Hurbila»― espazio bera izendatzen dute.
Eremu horretan sartzen dira, gutxienez, Ilgora Emankorra (Jordania, Irak, Israel, Palestina, Siria, Turkia eta Libano), Arabiar Penintsula (Saudi Arabia, Yemen, Oman, Arabiar Emirerri Batuak, Qatar, Bahrain eta Kuwait) eta Nilo ibaiaren Egiptoko arroa. Batzuetan, Iran, Pakistan eta Afganistan gehitzen dira (Britainiar Inperioaren definizioaren arabera). Estatu Batuek bertan sartzen dituzte, baita ere, Magrebeko estatuak (Tunisia, Maroko, Aljeria, Mauritania eta Libia), Ekialde Hurbil Handiaren proiektuak erakusten duen gisan.Zenbait talde kultural eta etniko biltzen ditu, besteak beste persiarra, arabiarra, turkiarra, kurdua, armeniarra eta israeldarra barne. Hiru hizkuntza talde nagusiak dira irandar hizkuntzak, turkiarrak eta semitikoak (besteak beste arabiera, amharera eta hebreera). Ekialde Hurbilaren eskualdea, erreferentzia liburuetan eskuarki erabiltzen den gisan, honela definitzen da: «Hego-mendebaldeko Asiako herrialdeak, Irandik Egiptoraino». Ondorioz, Egipto, Sinai penintsula Asian duelarik, Ekialde Hurbilaren partaidetzat hartzen da.
Alfred Mahan teorialari militarrari egozten zaio «Ekialde Ertain» esamoldea asmatzea, 1902an.",wiki
